competition_name,season_name,match_id,match_date,player_id,player_name,team_id,team_name,position_name,total_events,shots,goals,xg,passes,completed_passes,pass_accuracy,progressive_passes,passes_into_final_third,key_passes,carries,progressive_carries,pressures,duels,duels_won,interceptions,clearances,blocks,dribbles,successful_dribbles,avg_x,avg_y,home_team,away_team,competition_stage,opponent_team,is_home_team,duel_success_rate,dribble_success_rate,xg_per_shot,xg_norm,shots_norm,goals_norm,key_passes_norm,progressive_passes_norm,passes_into_final_third_norm,progressive_carries_norm,pressures_norm,interceptions_norm,duel_success_rate_norm,dribble_success_rate_norm,total_events_norm,form_score,form_level
UEFA Euro,2024,3930160,2024-06-15,17620,Marc Cucurella Saseta,772,Spain,Left Back,165,0,0,0.0,55,42,0.7636363636363637,23,8,0,36,4,18,4,0,0,0,2,0,0,56.274545454545425,9.885454545454536,Spain,Croatia,Group Stage,Croatia,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40350877192982454,0.24242424242424243,0.17391304347826086,0.4864864864864865,0.0,0.0,0.0,0.3914081145584726,9.070945711677977,low
UEFA Euro,2024,3930160,2024-06-15,5456,Mateo Kovačić,785,Croatia,Left Center Midfield,150,3,0,0.182729643,38,35,0.9210526315789473,6,6,1,40,9,14,0,0,0,0,1,1,1,57.57583892617454,35.088590604026855,Spain,Croatia,Group Stage,Spain,0,0.0,1.0,0.060909881,0.09373632994596444,0.3333333333333333,0.0,0.14285714285714285,0.10526315789473684,0.18181818181818182,0.391304347826087,0.3783783783783784,0.0,0.0,1.0,0.3556085918854415,18.089362173092738,low
UEFA Euro,2024,3930160,2024-06-15,6765,Rodrigo Hernández Cascante,772,Spain,Right Defensive Midfield,190,0,0,0.0,63,57,0.9047619047619048,13,7,0,42,2,18,1,0,0,0,2,0,0,56.655080213903744,40.95454545454548,Spain,Croatia,Group Stage,Croatia,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22807017543859648,0.21212121212121213,0.08695652173913043,0.4864864864864865,0.0,0.0,0.0,0.4510739856801909,6.469392421337502,low
UEFA Euro,2024,3930160,2024-06-15,316046,Lamine Yamal Nasraoui Ebana,772,Spain,Right Wing,122,3,0,0.37209778299999996,21,17,0.8095238095238095,1,0,2,24,6,26,2,1,0,0,2,3,2,73.53140495867765,66.92148760330582,Spain,Croatia,Group Stage,Croatia,1,0.5,0.6666666666666666,0.12403259433333332,0.190878064373222,0.3333333333333333,0.0,0.2857142857142857,0.017543859649122806,0.0,0.2608695652173913,0.7027027027027027,0.0,0.5,0.6666666666666666,0.28878281622911695,21.40500309821728,low
UEFA Euro,2024,3930160,2024-06-15,5460,Andrej Kramarić,785,Croatia,Left Wing,122,2,0,0.723570806,27,21,0.7777777777777778,6,2,2,24,3,22,1,0,0,0,4,0,0,76.06033057851243,35.85206611570249,Spain,Croatia,Group Stage,Spain,0,0.0,0.0,0.361785403,0.37117607574203726,0.2222222222222222,0.0,0.2857142857142857,0.10526315789473684,0.06060606060606061,0.13043478260869565,0.5945945945945946,0.0,0.0,0.0,0.28878281622911695,19.73088008873622,low
UEFA Euro,2024,3930160,2024-06-15,5469,Marcelo Brozović,785,Croatia,Center Defensive Midfield,221,1,0,0.07775181,65,61,0.9384615384615385,14,6,1,53,0,29,3,1,1,0,2,0,0,51.9339366515837,50.10090497737563,Spain,Croatia,Group Stage,Spain,0,0.3333333333333333,0.0,0.07775181,0.03988498634595339,0.1111111111111111,0.0,0.14285714285714285,0.24561403508771928,0.18181818181818182,0.0,0.7837837837837838,0.125,0.3333333333333333,0.0,0.5250596658711217,12.654290710551729,low
UEFA Euro,2024,3930160,2024-06-15,28914,Lovro Majer,785,Croatia,Right Wing,217,1,0,0.10645112,59,54,0.9152542372881356,8,2,2,51,5,29,4,1,1,0,4,0,0,64.00645161290322,52.94193548387096,Spain,Croatia,Group Stage,Spain,0,0.25,0.0,0.10645112,0.05460710776651303,0.1111111111111111,0.0,0.2857142857142857,0.14035087719298245,0.06060606060606061,0.21739130434782608,0.7837837837837838,0.125,0.25,0.0,0.5155131264916468,14.19802009107845,low
UEFA Euro,2024,3930160,2024-06-15,16531,Dominik Livaković,785,Croatia,Goalkeeper,101,0,0,0.0,38,27,0.7105263157894737,20,0,0,22,1,0,0,0,0,0,0,0,0,7.7099009900990065,41.40891089108912,Spain,Croatia,Group Stage,Spain,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3508771929824561,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.2386634844868735,3.856598016781083,low
UEFA Euro,2024,3930160,2024-06-15,33018,Joško Gvardiol,785,Croatia,Left Back,137,2,0,0.068897524,39,36,0.9230769230769231,9,3,0,31,2,11,3,1,2,0,2,1,1,62.61824817518249,12.522627737226273,Spain,Croatia,Group Stage,Spain,0,0.3333333333333333,1.0,0.034448762,0.035342930331911195,0.2222222222222222,0.0,0.0,0.15789473684210525,0.09090909090909091,0.08695652173913043,0.2972972972972973,0.25,0.3333333333333333,1.0,0.324582338902148,13.654760297219374,low
UEFA Euro,2024,3930160,2024-06-15,5474,Ivan Perišić,785,Croatia,Left Wing,70,3,0,0.061343045000000006,13,6,0.46153846153846156,3,0,0,14,4,11,2,0,2,1,1,1,1,86.60571428571431,14.195714285714292,Spain,Croatia,Group Stage,Spain,0,0.0,1.0,0.02044768166666667,0.03146764701997554,0.3333333333333333,0.0,0.0,0.05263157894736842,0.0,0.17391304347826086,0.2972972972972973,0.25,0.0,1.0,0.16467780429594273,12.52413113261898,low
UEFA Euro,2024,3930160,2024-06-15,16532,Daniel Olmo Carvajal,772,Spain,Center Attacking Midfield,75,1,0,0.027441183,14,12,0.8571428571428571,3,1,0,17,2,11,1,0,0,0,1,3,2,70.552,16.517333333333333,Spain,Croatia,Group Stage,Croatia,1,0.0,0.6666666666666666,0.027441183,0.014076729651332982,0.1111111111111111,0.0,0.0,0.05263157894736842,0.030303030303030304,0.08695652173913043,0.2972972972972973,0.0,0.0,0.6666666666666666,0.1766109785202864,6.989665620449468,low
UEFA Euro,2024,3930160,2024-06-15,11603,Mario Pašalić,785,Croatia,Right Wing,47,0,0,0.0,12,11,0.9166666666666666,1,0,0,11,2,8,1,0,0,0,0,0,0,61.08510638297872,51.2127659574468,Spain,Croatia,Group Stage,Spain,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017543859649122806,0.0,0.08695652173913043,0.21621621621621623,0.0,0.0,0.0,0.10978520286396182,1.9521718514853528,low
UEFA Euro,2024,3930160,2024-06-15,3042,Mikel Merino Zazón,772,Spain,Center Attacking Midfield,42,0,0,0.0,10,7,0.7,1,1,0,5,0,6,2,0,0,0,0,0,0,71.03571428571425,22.888095238095236,Spain,Croatia,Group Stage,Croatia,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017543859649122806,0.030303030303030304,0.0,0.16216216216216217,0.0,0.0,0.0,0.09785202863961814,1.1377645588171905,low
UEFA Euro,2024,3930160,2024-06-15,39490,Luka Sučić,785,Croatia,Right Center Midfield,78,0,0,0.0,23,21,0.9130434782608695,5,4,1,21,5,10,1,0,0,0,0,0,0,60.710256410256406,42.04487179487179,Spain,Croatia,Group Stage,Spain,0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.08771929824561403,0.12121212121212122,0.21739130434782608,0.2702702702702703,0.0,0.0,0.0,0.18377088305489261,6.002306803222135,low
UEFA Euro,2024,3930160,2024-06-15,6685,Mikel Oyarzabal Ugarte,772,Spain,Center Forward,37,0,0,0.0,5,5,1.0,1,1,1,6,0,11,1,0,0,0,0,0,0,70.24864864864867,38.66486486486485,Spain,Croatia,Group Stage,Croatia,1,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.017543859649122806,0.030303030303030304,0.0,0.2972972972972973,0.0,0.0,0.0,0.08591885441527446,3.242011663064295,low
UEFA Euro,2024,3930160,2024-06-15,7693,Bruno Petković,785,Croatia,Center Forward,39,1,0,0.7835,7,5,0.7142857142857143,3,2,1,7,1,7,0,0,0,0,0,1,0,79.54358974358973,36.28974358974358,Spain,Croatia,Group Stage,Spain,0,0.0,0.0,0.7835,0.4019184479699505,0.1111111111111111,0.0,0.14285714285714285,0.05263157894736842,0.06060606060606061,0.043478260869565216,0.1891891891891892,0.0,0.0,0.0,0.09069212410501193,14.710761864337757,low
UEFA Euro,2024,3930160,2024-06-15,24921,Martín Zubimendi Ibáñez,772,Spain,Left Defensive Midfield,31,0,0,0.0,9,9,1.0,3,1,0,7,0,4,2,1,0,0,1,0,0,54.79354838709677,31.07096774193549,Spain,Croatia,Group Stage,Croatia,1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.030303030303030304,0.0,0.10810810810810811,0.0,0.5,0.0,0.07159904534606205,3.2183714815293762,low
UEFA Euro,2024,3930160,2024-06-15,6748,Ferrán Torres García,772,Spain,Right Wing,11,1,0,0.012741043,3,2,0.6666666666666666,0,0,0,2,1,2,0,0,0,0,0,0,0,80.94545454545455,62.127272727272725,Spain,Croatia,Group Stage,Croatia,1,0.0,0.0,0.012741043,0.0065358777639800926,0.1111111111111111,0.0,0.0,0.0,0.0,0.043478260869565216,0.05405405405405406,0.0,0.0,0.0,0.02386634844868735,1.8926044124374055,low
UEFA Euro,2024,3930170,2024-06-20,31866,Andraž Šporar,944,Slovenia,Right Center Forward,102,2,0,0.52965859,16,11,0.6875,1,0,2,17,1,10,5,0,0,2,1,0,0,76.94215686274511,44.43333333333332,Slovenia,Serbia,Group Stage,Serbia,1,0.0,0.0,0.264829295,0.27170332922367885,0.2222222222222222,0.0,0.2857142857142857,0.017543859649122806,0.0,0.043478260869565216,0.2702702702702703,0.0,0.0,0.0,0.24105011933174225,13.746564344756152,low
UEFA Euro,2024,3930170,2024-06-20,205932,Vanja Drkušić,944,Slovenia,Right Center Back,102,0,0,0.0,28,23,0.8214285714285714,10,4,1,24,4,11,3,0,1,4,0,0,0,41.273529411764706,54.4029411764706,Slovenia,Serbia,Group Stage,Serbia,1,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.17543859649122806,0.12121212121212122,0.17391304347826086,0.2972972972972973,0.125,0.0,0.0,0.24105011933174225,7.166808833856888,low
UEFA Euro,2024,3930170,2024-06-20,38759,Benjamin Šeško,944,Slovenia,Left Center Forward,102,2,0,0.260242838,19,12,0.631578947368421,3,3,1,17,3,12,4,2,0,0,1,1,0,77.47722772277228,35.33069306930693,Slovenia,Serbia,Group Stage,Serbia,1,0.5,0.0,0.130121419,0.13349891199011518,0.2222222222222222,0.0,0.14285714285714285,0.05263157894736842,0.09090909090909091,0.13043478260869565,0.32432432432432434,0.0,0.5,0.0,0.24105011933174225,12.634227577056855,low
UEFA Euro,2024,3930170,2024-06-20,6321,Milos Veljkovic,786,Serbia,Right Center Back,263,0,0,0.0,91,84,0.9230769230769231,45,17,0,76,13,5,4,0,0,2,1,0,0,49.250950570342205,64.13422053231943,Slovenia,Serbia,Group Stage,Slovenia,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7894736842105263,0.5151515151515151,0.5652173913043478,0.13513513513513514,0.0,0.0,0.0,0.6252983293556086,15.667909223973298,low
UEFA Euro,2024,3930170,2024-06-20,4269,Aleksandar Mitrović,786,Serbia,Center Forward,120,6,0,0.899231382,20,17,0.85,3,3,0,21,2,4,5,0,0,0,2,2,1,78.81666666666673,35.22083333333333,Slovenia,Serbia,Group Stage,Slovenia,0,0.0,0.5,0.149871897,0.46128612816759884,0.6666666666666666,0.0,0.0,0.05263157894736842,0.09090909090909091,0.08695652173913043,0.10810810810810811,0.0,0.0,0.5,0.2840095465393795,22.41587382932936,low
UEFA Euro,2024,3930170,2024-06-20,31968,Adam Gnezda Čerin,944,Slovenia,Right Defensive Midfield,205,1,0,0.041358393,48,39,0.8125,9,3,0,45,6,30,5,2,1,3,2,1,0,61.087317073170745,47.76682926829267,Slovenia,Serbia,Group Stage,Serbia,1,0.4,0.0,0.041358393,0.021215955488310487,0.1111111111111111,0.0,0.0,0.15789473684210525,0.09090909090909091,0.2608695652173913,0.8108108108108109,0.125,0.4,0.0,0.48687350835322196,11.916013397078565,low
UEFA Euro,2024,3930170,2024-06-20,3831,Dušan Tadić,786,Serbia,Right Attacking Midfield,159,0,0,0.0,44,36,0.8181818181818182,8,1,3,41,1,8,3,0,1,1,0,0,0,80.40886075949368,56.6810126582279,Slovenia,Serbia,Group Stage,Slovenia,0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.14035087719298245,0.030303030303030304,0.043478260869565216,0.21621621621621623,0.125,0.0,0.0,0.37708830548926014,7.7696453771968645,low
UEFA Euro,2024,3930170,2024-06-20,15896,Timi Elšnik,944,Slovenia,Left Defensive Midfield,169,2,0,0.184613847,46,33,0.717391304347826,22,9,1,46,5,16,4,3,1,1,2,5,2,67.32261904761904,38.375595238095244,Slovenia,Serbia,Group Stage,Serbia,1,0.75,0.4,0.0923069235,0.09470288559030236,0.2222222222222222,0.0,0.14285714285714285,0.38596491228070173,0.2727272727272727,0.21739130434782608,0.43243243243243246,0.125,0.75,0.4,0.4009546539379475,20.242943873939364,low
UEFA Euro,2024,3930170,2024-06-20,30179,Ivan Ilić,786,Serbia,Right Defensive Midfield,232,1,0,0.02786128,72,66,0.9166666666666666,19,9,2,65,6,8,3,2,0,0,3,1,0,61.82640692640692,50.333766233766234,Slovenia,Serbia,Group Stage,Slovenia,0,0.6666666666666666,0.0,0.02786128,0.014292230269376162,0.1111111111111111,0.0,0.2857142857142857,0.3333333333333333,0.2727272727272727,0.2608695652173913,0.21621621621621623,0.0,0.6666666666666666,0.0,0.5513126491646778,14.857233691444947,low
UEFA Euro,2024,3930170,2024-06-20,16528,Petar Stojanović,944,Slovenia,Right Midfield,143,1,0,0.023205703,39,34,0.8717948717948718,9,4,1,41,9,5,3,1,1,1,1,5,1,66.49084507042251,62.00211267605632,Slovenia,Serbia,Group Stage,Serbia,1,0.3333333333333333,0.2,0.023205703,0.011904020591973995,0.1111111111111111,0.0,0.14285714285714285,0.15789473684210525,0.12121212121212122,0.391304347826087,0.13513513513513514,0.125,0.3333333333333333,0.2,0.33890214797136037,11.461734820581254,low
UEFA Euro,2024,3930170,2024-06-20,7993,Filip Mladenović,786,Serbia,Left Wing Back,96,0,0,0.0,30,19,0.6333333333333333,8,1,0,21,1,12,0,0,1,0,0,0,0,64.82315789473685,6.826315789473686,Slovenia,Serbia,Group Stage,Slovenia,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14035087719298245,0.030303030303030304,0.043478260869565216,0.32432432432432434,0.125,0.0,0.0,0.22673031026252982,4.024471632023119,low
UEFA Euro,2024,3930170,2024-06-20,27719,Strahinja Pavlović,786,Serbia,Left Center Back,218,0,0,0.0,65,53,0.8153846153846154,26,10,1,57,8,12,6,2,1,4,4,0,0,48.23302752293581,20.281192660550463,Slovenia,Serbia,Group Stage,Slovenia,0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.45614035087719296,0.30303030303030304,0.34782608695652173,0.32432432432432434,0.125,0.3333333333333333,0.0,0.5178997613365155,13.742690103102003,low
UEFA Euro,2024,3930170,2024-06-20,6687,Saša Lukić,786,Serbia,Left Defensive Midfield,151,1,0,0.08807026,44,43,0.9772727272727273,6,2,0,37,3,15,3,2,1,2,0,1,0,61.18466666666661,35.26800000000001,Slovenia,Serbia,Group Stage,Slovenia,0,0.6666666666666666,0.0,0.08807026,0.045178126626049794,0.1111111111111111,0.0,0.0,0.10526315789473684,0.06060606060606061,0.13043478260869565,0.40540540540540543,0.125,0.6666666666666666,0.0,0.35799522673031026,9.833398113303286,low
UEFA Euro,2024,3930170,2024-06-20,5603,Nikola Milenković,786,Serbia,Center Back,216,0,0,0.0,74,67,0.9054054054054054,22,5,0,61,3,5,4,0,0,3,2,0,0,40.489351851851886,40.7574074074074,Slovenia,Serbia,Group Stage,Slovenia,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38596491228070173,0.15151515151515152,0.13043478260869565,0.13513513513513514,0.0,0.0,0.0,0.513126491646778,6.336378816928016,low
UEFA Euro,2024,3930170,2024-06-20,6318,Andrija Živković,786,Serbia,Right Wing Back,185,0,0,0.0,59,53,0.8983050847457628,19,6,3,50,6,8,2,0,0,0,4,3,1,72.1005434782609,68.59130434782608,Slovenia,Serbia,Group Stage,Slovenia,0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.42857142857142855,0.3333333333333333,0.18181818181818182,0.2608695652173913,0.21621621621621623,0.0,0.0,0.3333333333333333,0.43914081145584727,13.029509464292072,low
